customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,cluster,segment,segment_description
CUST_00258,26,8,7413.98,3,2,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00259,162,8,8034.57,1,2,3,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00260,32,5,4405.0599999999995,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00261,10,10,4522.46,5,3,1,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00262,8,6,7131.46,5,1,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00263,49,7,4700.93,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00264,95,13,9461.6,1,5,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00265,117,11,7871.32,1,3,3,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00266,160,11,6386.54,1,3,2,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00267,9,15,12531.02,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00268,421,2,1559.94,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00269,71,8,5910.72,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00270,3,14,18256.72,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00271,81,14,7624.42,2,5,3,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00272,24,12,10203.39,4,4,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00273,44,8,10489.25,3,2,5,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00274,124,7,7350.7,1,1,3,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00275,67,14,6817.38,2,5,3,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00276,122,11,8288.57,1,3,4,8,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00277,5,9,7945.81,5,2,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00278,33,10,7616.5599999999995,3,3,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00279,12,15,9961.58,4,5,4,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00280,5,11,5511.21,5,3,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00281,23,14,11675.289999999999,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00282,13,14,7911.74,4,5,3,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00283,21,13,11037.98,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00284,119,6,4053.5499999999997,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00285,35,16,10638.15,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00286,11,8,6957.56,5,2,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00287,33,11,9496.87,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00288,173,7,5834.27,1,1,2,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00289,11,7,5471.1,5,1,2,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00290,57,12,10943.29,2,4,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00291,13,8,8616.06,4,2,4,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00292,19,11,9734.45,4,3,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00293,177,14,11101.57,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00294,53,11,10988.34,2,3,5,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00295,115,11,10189.07,1,3,5,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00296,170,8,7019.26,1,2,3,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00297,1,10,7075.8,5,3,3,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00298,124,12,8332.36,1,4,4,9,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00299,41,8,4321.45,3,2,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00300,5,8,5755.04,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00301,54,15,15434.23,2,5,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00302,47,12,6210.74,2,4,2,8,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00303,45,6,6080.98,2,1,2,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00304,45,8,3019.9700000000003,2,2,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00305,14,18,14462.460000000001,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00306,27,15,16133.26,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00307,30,13,9092.16,3,5,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00308,49,9,7071.83,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00309,42,12,11023.58,3,4,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00310,13,11,7144.15,4,3,3,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00311,73,7,3917.56,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00312,22,12,7287.03,4,4,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00313,8,10,8007.58,5,3,3,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00314,57,5,2438.06,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00315,8,12,8203.2,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00316,3,11,9764.01,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00317,28,8,7665.14,3,2,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00318,119,16,13295.68,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00319,122,11,5177.13,1,3,2,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00320,3,15,13132.210000000001,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00321,92,12,7791.9,1,4,3,8,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00322,384,2,1913.04,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00323,20,9,6704.41,4,2,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00324,87,11,6569.25,1,3,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00325,44,12,7215.099999999999,3,4,3,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00326,132,14,11541.31,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00327,71,13,9896.24,2,5,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00328,28,14,13718.41,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00329,38,11,7592.28,3,3,3,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00330,65,9,4010.5,2,2,1,5,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00331,52,8,5334.12,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00332,8,12,9060.89,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00333,51,8,7856.87,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00334,91,12,10305.19,1,4,5,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00335,78,8,6024.0599999999995,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00336,100,6,3749.06,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00337,29,12,9681.67,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00338,23,12,5512.52,4,4,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00339,145,8,5534.88,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00340,262,8,8561.92,1,2,4,7,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00341,12,13,12033.74,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00342,18,12,4499.63,4,4,1,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00343,10,10,9378.869999999999,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00344,3,21,12444.28,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00345,89,6,2957.67,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00346,16,13,12704.28,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00347,164,9,4792.64,1,2,1,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00348,139,20,12520.71,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00349,3,12,5549.49,5,4,2,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00350,18,10,7109.62,4,3,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00351,10,12,10047.68,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00352,16,15,11496.29,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00353,32,18,11993.26,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00354,40,11,10014.15,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00355,14,10,9780.12,4,3,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00356,92,7,4213.7,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00357,33,6,5178.55,3,1,2,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00358,19,12,9798.42,4,4,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00359,4,12,7102.12,5,4,3,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00360,29,13,7854.57,3,5,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00361,45,12,11642.25,2,4,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00362,93,6,4779.01,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00363,10,12,9328.77,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00364,6,16,8747.74,5,5,4,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00365,275,4,2016.01,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00366,25,12,8815.53,4,4,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00367,27,5,4475.63,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00368,24,5,1845.8500000000001,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00369,31,8,6297.200000000001,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00370,51,4,1542.4,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00371,11,8,4099.26,5,2,1,8,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00372,54,9,7289.8,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00373,23,9,6804.879999999999,4,2,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00374,34,11,6601.93,3,3,2,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00375,23,9,6920.4,4,2,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00376,44,11,8467.1,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00377,32,6,3357.78,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00378,23,5,2686.45,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00379,56,8,6099.71,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00380,8,8,6467.49,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00381,22,8,7718.51,4,2,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00382,63,13,13218.05,2,5,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00383,30,15,12110.16,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00384,27,10,9304.54,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00385,16,11,5554.04,4,3,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00386,56,10,7985.01,2,3,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00387,80,11,9592.17,2,3,4,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00388,59,8,5673.39,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00389,6,10,5474.360000000001,5,3,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00390,23,7,5674.8,4,1,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00391,29,7,6544.46,3,1,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00392,33,8,5585.53,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00393,185,8,4801.67,1,2,1,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00394,29,10,4126.099999999999,3,3,1,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00395,10,12,8232.53,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00396,16,6,4100.08,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00397,20,5,3657.7799999999997,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00398,62,8,7360.7699999999995,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00399,34,12,9812.28,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00400,34,5,1881.48,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00401,180,9,4801.3099999999995,1,2,1,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00402,39,14,10939.16,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00403,4,13,9733.56,5,5,4,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00404,49,8,5488.43,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00405,173,7,3391.42,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00406,111,9,7137.17,1,2,3,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00407,43,11,12670.93,3,3,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00408,46,8,6640.77,2,2,3,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00409,170,10,6741.37,1,3,3,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00410,9,16,8468.37,5,5,4,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00411,132,8,4419.97,1,2,1,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00412,176,4,5600.91,1,1,2,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00413,266,10,5746.54,1,3,2,6,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00414,4,8,10609.390000000001,5,2,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00415,24,12,10929.25,4,4,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00416,7,14,8799.02,5,5,4,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00417,8,16,15500.43,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00418,8,13,6974.05,5,5,3,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00419,8,17,10860.67,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00420,52,8,5205.36,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00421,61,15,12370.26,2,5,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00422,12,15,18485.83,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00423,6,17,9900.41,5,5,4,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00424,2,18,16308.119999999999,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00425,88,17,14082.02,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00426,8,12,8890.3,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00427,40,9,7449.27,3,2,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00428,81,10,7755.360000000001,2,3,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00429,20,11,6757.96,4,3,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00430,91,7,3329.37,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
